"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdsum",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,total -m -d -n -T --noupdate --output 1job_12cores.csv",,,,"Date:","25 Jun 2016 11:43:45 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"cpu8 usage",,,,,,"cpu9 usage",,,,,,"cpu10 usage",,,,,,"cpu11 usage",,,,,,"cpu12 usage",,,,,,"cpu13 usage",,,,,,"cpu14 usage",,,,,,"cpu15 usage",,,,,,"cpu16 usage",,,,,,"cpu17 usage",,,,,,"cpu18 usage",,,,,,"cpu19 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send","epoch"
0.083,0.118,99.729,0.067,0.0,0.003,0.056,0.113,99.810,0.021,0.0,0.000,0.041,0.099,99.855,0.005,0.0,0.000,0.074,0.106,99.795,0.024,0.000,0.000,0.078,0.107,99.792,0.024,0.0,0.000,0.081,0.110,99.763,0.045,0.000,0.000,0.080,0.107,99.776,0.037,0.0,0.000,0.079,0.103,99.791,0.027,0.0,0.000,0.042,0.096,99.851,0.010,0.0,0.000,0.039,0.091,99.866,0.003,0.0,0.000,0.075,0.117,99.806,0.002,0.0,0.000,0.082,0.111,99.802,0.005,0.000,0.000,0.080,0.111,99.801,0.007,0.000,0.000,0.081,0.110,99.801,0.008,0.000,0.000,0.058,0.102,99.837,0.003,0.0,0.000,0.053,0.102,99.843,0.001,0.0,0.000,0.049,0.101,99.849,0.001,0.0,0.000,0.046,0.096,99.858,0.001,0.0,0.000,0.041,0.096,99.862,0.000,0.0,0.000,0.041,0.093,99.865,0.001,0.0,0.000,0.063,0.105,99.818,0.015,0.000,0.000,1641476096.0,593088512.0,8669507584.0,1.36976437248e+11,687.612,21613.109,0.0,0.0,1466855025.045
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.050,0.050,99.900,0.0,0.0,0.0,1641742336.0,593088512.0,8669515776.0,1.36976162816e+11,0.0,0.0,1661.0,3679.0,1466855026.046
0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,1.0,3.0,96.0,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,2.0,2.0,96.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.450,0.500,98.999,0.0,0.0,0.050,1645568000.0,593096704.0,8669536256.0,1.3697230848e+11,0.0,274432.0,5233.0,4161.0,1466855027.046
0.0,1.010,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.970,3.960,93.069,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.062,97.938,0.0,0.0,0.0,77.0,14.0,9.0,0.0,0.0,0.0,5.941,3.960,90.099,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.367,1.406,94.227,0.0,0.0,0.0,1653014528.0,593096704.0,8723202048.0,1.3691119616e+11,0.0,0.0,721.0,1282.0,1466855028.046
0.0,0.0,100.0,0.0,0.0,0.0,3.125,3.125,93.750,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.081,1.010,90.909,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,31.313,2.020,66.667,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.093,4.124,92.784,0.0,0.0,0.0,53.061,7.143,39.796,0.0,0.0,0.0,0.0,2.041,97.959,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.925,1.005,94.070,0.0,0.0,0.0,1652879360.0,593096704.0,8799010816.0,1.3683552256e+11,0.0,0.0,66.0,302.0,1466855029.046
3.030,8.081,86.869,2.020,0.0,0.0,4.902,6.863,88.235,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,1.0,97.0,0.0,0.0,0.0,2.062,5.155,92.784,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,31.683,16.832,51.485,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,5.941,7.921,86.139,0.0,0.0,0.0,3.030,1.010,95.960,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,4.040,15.152,80.808,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.008,3.208,93.634,0.150,0.0,0.0,1655357440.0,595193856.0,8989040640.0,1.36640917504e+11,8192.0,2461696.0,1774.0,18342.0,1466855030.046
5.0,3.0,92.0,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.931,8.911,84.158,0.0,0.0,0.0,2.020,2.020,95.960,0.0,0.0,0.0,2.062,8.247,89.691,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,3.061,9.184,86.735,1.020,0.0,0.0,2.020,1.010,96.970,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,2.0,1.0,97.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,5.051,5.051,89.899,0.0,0.0,0.0,2.970,17.822,79.208,0.0,0.0,0.0,5.882,7.843,86.275,0.0,0.0,0.0,1.980,3.960,94.059,0.0,0.0,0.0,3.030,1.010,95.960,0.0,0.0,0.0,2.312,3.618,94.070,0.0,0.0,0.0,1658146816.0,596168704.0,8829075456.0,1.36797118464e+11,0.0,5459968.0,440.0,1198.0,1466855031.046
5.051,2.020,91.919,1.010,0.0,0.0,2.941,4.902,92.157,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.931,2.970,90.099,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,36.0,4.0,60.0,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,2.020,1.010,96.970,0.0,0.0,0.0,1.0,1.0,97.0,0.0,0.0,1.0,3.030,2.020,94.949,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,7.0,2.0,91.0,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.980,0.0,98.020,0.0,0.0,0.0,3.609,1.454,94.887,0.050,0.0,0.0,1663143936.0,596430848.0,8831283200.0,1.36789651456e+11,0.0,57344.0,524.0,612.0,1466855032.046
16.667,20.833,62.500,0.0,0.0,0.0,3.125,19.792,77.083,0.0,0.0,0.0,3.061,8.163,88.776,0.0,0.0,0.0,7.292,7.292,85.417,0.0,0.0,0.0,7.0,4.0,89.0,0.0,0.0,0.0,9.184,25.510,64.286,0.0,0.0,1.020,4.0,8.0,88.0,0.0,0.0,0.0,15.464,18.557,65.979,0.0,0.0,0.0,9.184,25.510,65.306,0.0,0.0,0.0,7.143,15.306,77.551,0.0,0.0,0.0,21.505,31.183,47.312,0.0,0.0,0.0,1.980,3.960,94.059,0.0,0.0,0.0,10.417,13.542,76.042,0.0,0.0,0.0,4.211,14.737,77.895,2.105,0.0,1.053,5.0,15.0,80.0,0.0,0.0,0.0,4.0,13.0,83.0,0.0,0.0,0.0,4.0,16.0,80.0,0.0,0.0,0.0,4.082,9.184,86.735,0.0,0.0,0.0,8.0,20.0,72.0,0.0,0.0,0.0,10.309,14.433,75.258,0.0,0.0,0.0,7.657,15.059,77.029,0.153,0.0,0.102,1727041536.0,596434944.0,8845144064.0,1.36711888896e+11,4096.0,111644672.0,7962.0,28894.0,1466855033.046
8.0,25.0,67.0,0.0,0.0,0.0,4.167,25.0,70.833,0.0,0.0,0.0,4.0,21.0,75.0,0.0,0.0,0.0,9.0,11.0,80.0,0.0,0.0,0.0,3.061,29.592,67.347,0.0,0.0,0.0,34.653,17.822,47.525,0.0,0.0,0.0,3.030,18.182,78.788,0.0,0.0,0.0,3.960,6.931,89.109,0.0,0.0,0.0,1.980,11.881,86.139,0.0,0.0,0.0,1.0,30.0,69.0,0.0,0.0,0.0,5.208,38.542,56.250,0.0,0.0,0.0,7.216,15.464,77.320,0.0,0.0,0.0,4.082,9.184,86.735,0.0,0.0,0.0,2.0,8.0,90.0,0.0,0.0,0.0,3.125,28.125,68.750,0.0,0.0,0.0,3.061,34.694,62.245,0.0,0.0,0.0,3.061,13.265,83.673,0.0,0.0,0.0,25.0,18.0,57.0,0.0,0.0,0.0,2.0,14.0,84.0,0.0,0.0,0.0,4.301,31.183,64.516,0.0,0.0,0.0,6.552,20.264,73.184,0.0,0.0,0.0,1781440512.0,596434944.0,8845729792.0,1.36656904192e+11,0.0,888832.0,66.0,1266.0,1466855034.046
