"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdsum",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,total -m -d -n -T --noupdate --output 2jobs_22cores.csv",,,,"Date:","25 Jun 2016 17:53:49 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"cpu8 usage",,,,,,"cpu9 usage",,,,,,"cpu10 usage",,,,,,"cpu11 usage",,,,,,"cpu12 usage",,,,,,"cpu13 usage",,,,,,"cpu14 usage",,,,,,"cpu15 usage",,,,,,"cpu16 usage",,,,,,"cpu17 usage",,,,,,"cpu18 usage",,,,,,"cpu19 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send","epoch"
0.127,0.161,99.642,0.067,0.000,0.003,0.095,0.152,99.732,0.021,0.0,0.000,0.079,0.135,99.780,0.005,0.0,0.000,0.112,0.142,99.722,0.024,0.000,0.000,0.116,0.142,99.718,0.024,0.0,0.000,0.119,0.143,99.692,0.045,0.000,0.001,0.117,0.140,99.706,0.037,0.0,0.000,0.114,0.136,99.722,0.027,0.0,0.000,0.079,0.130,99.779,0.011,0.0,0.000,0.075,0.125,99.797,0.004,0.0,0.000,0.113,0.157,99.727,0.002,0.0,0.000,0.117,0.149,99.728,0.005,0.000,0.000,0.118,0.147,99.727,0.007,0.000,0.000,0.118,0.144,99.731,0.008,0.000,0.000,0.094,0.135,99.768,0.003,0.0,0.000,0.089,0.136,99.773,0.001,0.0,0.000,0.086,0.134,99.779,0.001,0.0,0.000,0.084,0.129,99.787,0.001,0.0,0.000,0.077,0.129,99.794,0.001,0.0,0.000,0.076,0.126,99.797,0.001,0.0,0.000,0.100,0.140,99.745,0.015,0.000,0.000,1777623040.0,984293376.0,9086476288.0,1.36032116736e+11,681.438,39076.857,0.0,0.0,1466877229.205
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.050,0.050,99.900,0.0,0.0,0.0,1777700864.0,984293376.0,9086480384.0,1.36032034816e+11,0.0,0.0,264.0,956.0,1466877230.206
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.050,99.950,0.0,0.0,0.0,1777700864.0,984293376.0,9086480384.0,1.36032034816e+11,0.0,0.0,66.0,302.0,1466877231.206
0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,1.980,0.990,97.030,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.400,0.300,99.299,0.0,0.0,0.0,1781088256.0,984293376.0,9086480384.0,1.36028647424e+11,0.0,143360.0,3392.0,4138.0,1466877232.206
3.960,7.921,88.119,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,2.0,3.0,95.0,0.0,0.0,0.0,4.0,9.0,86.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,6.122,5.102,88.776,0.0,0.0,0.0,12.121,5.051,82.828,0.0,0.0,0.0,3.960,2.970,93.069,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,44.0,7.0,49.0,0.0,0.0,0.0,3.908,2.154,93.888,0.0,0.0,0.050,1784487936.0,984305664.0,9137893376.0,1.35973822464e+11,0.0,135168.0,8554.0,5165.0,1466877233.206
2.020,3.030,93.939,0.0,0.0,1.010,2.020,8.081,89.899,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.051,0.0,94.949,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,29.703,4.950,65.347,0.0,0.0,0.0,21.569,3.922,74.510,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,37.0,6.0,57.0,0.0,0.0,0.0,4.912,1.905,93.133,0.0,0.0,0.050,1784520704.0,984305664.0,9218924544.0,1.35892758528e+11,0.0,0.0,5968.0,3697.0,1466877234.206
0.0,0.0,97.959,2.041,0.0,0.0,1.064,6.383,92.553,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,4.0,2.0,94.0,0.0,0.0,0.0,2.020,6.061,91.919,0.0,0.0,0.0,0.0,6.122,93.878,0.0,0.0,0.0,2.0,1.0,97.0,0.0,0.0,0.0,0.990,1.980,97.030,0.0,0.0,0.0,25.510,5.102,69.388,0.0,0.0,0.0,7.921,10.891,81.188,0.0,0.0,0.0,0.0,9.184,90.816,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.124,10.309,85.567,0.0,0.0,0.0,8.0,18.0,74.0,0.0,0.0,0.0,2.919,3.976,92.954,0.151,0.0,0.0,1789997056.0,986963968.0,9465880576.0,1.3563766784e+11,8192.0,2801664.0,10439.0,23805.0,1466877235.206
3.0,2.0,94.0,1.0,0.0,0.0,2.020,3.030,94.949,0.0,0.0,0.0,2.020,3.030,94.949,0.0,0.0,0.0,2.020,1.010,96.970,0.0,0.0,0.0,2.020,3.030,94.949,0.0,0.0,0.0,1.020,2.041,96.939,0.0,0.0,0.0,4.0,3.0,93.0,0.0,0.0,0.0,5.155,2.062,92.784,0.0,0.0,0.0,6.061,2.020,91.919,0.0,0.0,0.0,2.0,2.0,96.0,0.0,0.0,0.0,2.041,5.102,91.837,1.020,0.0,0.0,7.143,4.082,88.776,0.0,0.0,0.0,29.126,28.155,41.748,0.971,0.0,0.0,7.071,7.071,85.859,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,5.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.0,9.0,85.0,0.0,0.0,0.0,4.431,3.978,91.490,0.101,0.0,0.0,1801736192.0,987832320.0,9278545920.0,1.35812395008e+11,0.0,6860800.0,2597.0,1608.0,1466877236.206
1.010,2.020,96.970,0.0,0.0,0.0,4.211,5.263,90.526,0.0,0.0,0.0,0.990,2.970,96.040,0.0,0.0,0.0,4.950,4.950,90.099,0.0,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,5.051,5.051,89.899,0.0,0.0,0.0,1.0,3.0,96.0,0.0,0.0,0.0,3.030,3.030,93.939,0.0,0.0,0.0,3.0,2.0,95.0,0.0,0.0,0.0,2.128,4.255,93.617,0.0,0.0,0.0,2.0,2.0,96.0,0.0,0.0,0.0,10.891,3.960,85.149,0.0,0.0,0.0,10.0,4.0,86.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,11.0,4.0,85.0,0.0,0.0,0.0,5.102,3.061,91.837,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,30.0,5.0,65.0,0.0,0.0,0.0,24.752,8.911,66.337,0.0,0.0,0.0,20.792,4.950,74.257,0.0,0.0,0.0,7.208,3.377,89.415,0.0,0.0,0.0,1820311552.0,987832320.0,9341591552.0,1.35730774016e+11,0.0,61440.0,674.0,906.0,1466877237.206
10.870,23.913,65.217,0.0,0.0,0.0,19.588,24.742,55.670,0.0,0.0,0.0,31.633,12.245,56.122,0.0,0.0,0.0,11.340,36.082,52.577,0.0,0.0,0.0,14.737,24.211,61.053,0.0,0.0,0.0,16.832,30.693,51.485,0.990,0.0,0.0,12.500,19.792,67.708,0.0,0.0,0.0,13.131,30.303,56.566,0.0,0.0,0.0,17.708,20.833,61.458,0.0,0.0,0.0,19.388,20.408,60.204,0.0,0.0,0.0,18.947,24.211,51.579,5.263,0.0,0.0,10.101,17.172,72.727,0.0,0.0,0.0,5.051,16.162,78.788,0.0,0.0,0.0,10.309,16.495,73.196,0.0,0.0,0.0,6.061,11.111,82.828,0.0,0.0,0.0,12.500,20.833,65.625,1.042,0.0,0.0,32.990,17.526,49.485,0.0,0.0,0.0,53.608,14.433,31.959,0.0,0.0,0.0,8.081,6.061,85.859,0.0,0.0,0.0,12.500,25.0,62.500,0.0,0.0,0.0,16.847,20.608,62.287,0.258,0.0,0.0,2002432000.0,987840512.0,9412444160.0,1.35477792768e+11,8192.0,111427584.0,2407.0,40309.0,1466877238.206
