"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdsum",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,total -m -d -n -T --noupdate --output 2jobs_20cores_sh20.csv",,,,"Date:","25 Jun 2016 17:47:44 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"cpu8 usage",,,,,,"cpu9 usage",,,,,,"cpu10 usage",,,,,,"cpu11 usage",,,,,,"cpu12 usage",,,,,,"cpu13 usage",,,,,,"cpu14 usage",,,,,,"cpu15 usage",,,,,,"cpu16 usage",,,,,,"cpu17 usage",,,,,,"cpu18 usage",,,,,,"cpu19 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send","epoch"
0.125,0.158,99.647,0.067,0.000,0.003,0.093,0.149,99.737,0.021,0.0,0.000,0.077,0.132,99.786,0.005,0.0,0.000,0.110,0.139,99.727,0.024,0.000,0.000,0.113,0.139,99.724,0.024,0.0,0.000,0.116,0.140,99.698,0.045,0.000,0.001,0.114,0.137,99.711,0.037,0.0,0.000,0.111,0.133,99.727,0.027,0.0,0.000,0.077,0.127,99.785,0.011,0.0,0.000,0.072,0.122,99.802,0.004,0.0,0.000,0.111,0.154,99.733,0.002,0.0,0.000,0.115,0.146,99.733,0.005,0.000,0.000,0.116,0.144,99.732,0.007,0.000,0.000,0.115,0.141,99.736,0.008,0.000,0.000,0.091,0.132,99.774,0.003,0.0,0.000,0.087,0.133,99.778,0.001,0.0,0.000,0.083,0.131,99.785,0.001,0.0,0.000,0.082,0.126,99.792,0.001,0.0,0.000,0.075,0.126,99.799,0.001,0.0,0.000,0.074,0.123,99.802,0.001,0.0,0.000,0.098,0.137,99.751,0.015,0.000,0.000,1765793792.0,964259840.0,9019482112.0,1.36130973696e+11,681.481,37915.492,0.0,0.0,1466876864.016
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.100,0.050,99.850,0.0,0.0,0.0,1765502976.0,964259840.0,9019486208.0,1.36131260416e+11,0.0,0.0,264.0,916.0,1466876865.017
0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.150,0.250,99.600,0.0,0.0,0.0,1768488960.0,964259840.0,9019486208.0,1.36128274432e+11,0.0,139264.0,1813.0,1387.0,1466876866.017
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,2.970,1.980,95.050,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,2.0,96.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,34.0,6.0,60.0,0.0,0.0,0.0,1.980,1.980,96.040,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,4.0,3.0,93.0,0.0,0.0,0.0,15.0,4.0,81.0,0.0,0.0,0.0,1.0,4.0,95.0,0.0,0.0,0.0,3.105,1.352,95.543,0.0,0.0,0.0,1772212224.0,964263936.0,9062236160.0,1.3608179712e+11,0.0,135168.0,3136.0,2987.0,1466876867.017
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.031,98.969,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.921,2.970,89.109,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,14.433,1.031,84.536,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,97.0,3.0,0.0,0.0,54.545,9.091,36.364,0.0,0.0,0.0,0.990,2.970,96.040,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.093,3.093,93.814,0.0,0.0,0.0,12.121,1.010,86.869,0.0,0.0,0.0,1.980,4.950,93.069,0.0,0.0,0.0,4.678,1.258,93.913,0.151,0.0,0.0,1771786240.0,964263936.0,9141862400.0,1.36002596864e+11,0.0,499712.0,132.0,954.0,1466876868.017
3.061,11.224,84.694,0.0,0.0,1.020,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.191,2.128,94.681,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.031,0.0,98.969,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,43.0,15.0,42.0,0.0,0.0,0.0,4.0,4.0,92.0,0.0,0.0,0.0,0.0,2.020,97.980,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,96.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,2.0,94.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9.184,5.102,85.714,0.0,0.0,0.0,3.431,2.422,94.097,0.050,0.0,0.0,1770815488.0,964661248.0,9331838976.0,1.35813193728e+11,0.0,2125824.0,1025.0,17693.0,1466876869.017
2.020,4.040,93.939,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.990,1.980,97.030,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,15.464,24.742,59.794,0.0,0.0,0.0,7.071,8.081,84.848,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,2.041,1.020,96.939,0.0,0.0,0.0,4.950,22.772,72.277,0.0,0.0,0.0,1.010,2.020,95.960,1.010,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,1.815,3.631,94.503,0.050,0.0,0.0,1772752896.0,966828032.0,9179402240.0,1.35961526272e+11,8192.0,5808128.0,699.0,1214.0,1466876870.017
0.0,0.990,99.010,0.0,0.0,0.0,1.010,2.020,96.970,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.031,98.969,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.042,98.958,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.041,0.0,97.959,0.0,0.0,0.0,0.0,1.020,98.980,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,24.752,7.921,67.327,0.0,0.0,0.0,3.093,3.093,93.814,0.0,0.0,0.0,2.970,3.960,93.069,0.0,0.0,0.0,3.960,8.911,87.129,0.0,0.0,0.0,3.125,5.208,91.667,0.0,0.0,0.0,4.040,3.030,92.929,0.0,0.0,0.0,8.163,1.020,90.816,0.0,0.0,0.0,2.0,2.0,96.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.879,2.121,95.0,0.0,0.0,0.0,1781583872.0,966828032.0,9179668480.0,1.35952429056e+11,0.0,73728.0,374.0,568.0,1466876871.017
3.030,56.566,40.404,0.0,0.0,0.0,5.0,64.0,31.0,0.0,0.0,0.0,4.082,61.224,34.694,0.0,0.0,0.0,2.041,66.327,31.633,0.0,0.0,0.0,3.960,65.347,30.693,0.0,0.0,0.0,2.020,62.626,35.354,0.0,0.0,0.0,3.158,64.211,32.632,0.0,0.0,0.0,1.020,61.224,37.755,0.0,0.0,0.0,5.155,58.763,36.082,0.0,0.0,0.0,2.020,61.616,36.364,0.0,0.0,0.0,2.0,52.0,45.0,0.0,0.0,1.0,17.347,70.408,12.245,0.0,0.0,0.0,3.960,55.446,40.594,0.0,0.0,0.0,5.208,56.250,35.417,1.042,0.0,2.083,4.040,54.545,41.414,0.0,0.0,0.0,4.0,65.0,31.0,0.0,0.0,0.0,1.010,58.586,40.404,0.0,0.0,0.0,2.020,65.657,32.323,0.0,0.0,0.0,3.125,62.500,34.375,0.0,0.0,0.0,4.040,61.616,34.343,0.0,0.0,0.0,3.854,61.156,34.736,0.051,0.0,0.203,1902866432.0,966832128.0,9193684992.0,1.35817125888e+11,4096.0,111771648.0,10440.0,6612.0,1466876872.016
3.030,89.899,7.071,0.0,0.0,0.0,3.030,93.939,3.030,0.0,0.0,0.0,10.309,74.227,15.464,0.0,0.0,0.0,4.040,80.808,15.152,0.0,0.0,0.0,0.0,76.531,23.469,0.0,0.0,0.0,5.051,78.788,16.162,0.0,0.0,0.0,4.082,85.714,10.204,0.0,0.0,0.0,6.0,78.0,16.0,0.0,0.0,0.0,6.061,84.848,9.091,0.0,0.0,0.0,3.061,89.796,7.143,0.0,0.0,0.0,0.0,58.0,42.0,0.0,0.0,0.0,5.051,90.909,4.040,0.0,0.0,0.0,4.124,92.784,3.093,0.0,0.0,0.0,2.0,89.0,9.0,0.0,0.0,0.0,1.010,94.949,4.040,0.0,0.0,0.0,8.163,84.694,7.143,0.0,0.0,0.0,2.020,86.869,11.111,0.0,0.0,0.0,5.0,80.0,15.0,0.0,0.0,0.0,10.101,62.626,27.273,0.0,0.0,0.0,3.030,88.889,8.081,0.0,0.0,0.0,4.302,83.097,12.601,0.0,0.0,0.0,1889550336.0,966832128.0,9204621312.0,1.35819505664e+11,0.0,155648.0,7264.0,25728.0,1466876873.016
