"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdsum",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,total -m -d -n -T --noupdate --output 4jobs_4cores.csv",,,,"Date:","25 Jun 2016 18:22:23 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"cpu8 usage",,,,,,"cpu9 usage",,,,,,"cpu10 usage",,,,,,"cpu11 usage",,,,,,"cpu12 usage",,,,,,"cpu13 usage",,,,,,"cpu14 usage",,,,,,"cpu15 usage",,,,,,"cpu16 usage",,,,,,"cpu17 usage",,,,,,"cpu18 usage",,,,,,"cpu19 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send","epoch"
0.141,0.174,99.615,0.067,0.000,0.003,0.109,0.164,99.705,0.021,0.0,0.000,0.095,0.147,99.753,0.005,0.0,0.000,0.128,0.154,99.694,0.024,0.000,0.000,0.131,0.154,99.691,0.024,0.0,0.000,0.136,0.155,99.663,0.045,0.000,0.001,0.133,0.152,99.677,0.038,0.0,0.000,0.130,0.148,99.694,0.027,0.0,0.000,0.094,0.141,99.753,0.011,0.0,0.000,0.092,0.136,99.768,0.004,0.0,0.000,0.127,0.171,99.700,0.002,0.0,0.000,0.131,0.162,99.701,0.005,0.000,0.000,0.132,0.159,99.701,0.007,0.000,0.000,0.133,0.155,99.703,0.008,0.000,0.000,0.109,0.147,99.741,0.003,0.0,0.000,0.106,0.148,99.744,0.001,0.0,0.000,0.102,0.146,99.751,0.001,0.0,0.000,0.099,0.140,99.760,0.001,0.0,0.000,0.093,0.140,99.766,0.001,0.0,0.000,0.092,0.138,99.769,0.001,0.0,0.000,0.116,0.152,99.718,0.015,0.000,0.000,1874669568.0,1118433280.0,9250369536.0,1.35637037056e+11,681.555,46788.544,0.0,0.0,1466878943.486
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,99.900,0.100,0.0,0.0,1874616320.0,1118433280.0,9250377728.0,1.35637082112e+11,0.0,4096.0,348.0,878.0,1466878944.487
0.990,0.990,98.020,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.300,0.450,99.250,0.0,0.0,0.0,1878781952.0,1118433280.0,9250394112.0,1.35632900096e+11,0.0,167936.0,4698.0,3566.0,1466878945.487
5.0,8.0,87.0,0.0,0.0,0.0,4.0,3.0,93.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.941,5.941,87.129,0.0,0.0,0.990,0.0,1.020,98.980,0.0,0.0,0.0,5.051,2.020,92.929,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,64.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.311,1.654,93.985,0.0,0.0,0.050,1885769728.0,1118433280.0,9300754432.0,1.35575552e+11,0.0,135168.0,1005.0,1794.0,1466878946.486
0.990,1.980,96.040,0.0,0.0,0.990,0.0,0.0,100.0,0.0,0.0,0.0,2.020,15.152,82.828,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,56.701,11.340,31.959,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,2.0,96.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,27.0,4.0,69.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.411,1.704,93.885,0.0,0.0,0.0,1884983296.0,1118433280.0,9378934784.0,1.3549815808e+11,0.0,0.0,66.0,310.0,1466878947.487
1.010,0.0,98.990,0.0,0.0,0.0,2.970,4.950,92.079,0.0,0.0,0.0,8.081,8.081,83.838,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,2.020,2.020,95.960,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,2.020,96.970,0.0,0.0,0.0,15.0,15.0,70.0,0.0,0.0,0.0,2.0,4.0,94.0,0.0,0.0,0.0,3.125,7.292,89.583,0.0,0.0,0.0,12.0,15.0,73.0,0.0,0.0,0.0,1.0,5.0,94.0,0.0,0.0,0.0,20.202,3.030,76.768,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,0.0,1.020,98.980,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.568,3.518,92.864,0.0,0.0,0.050,1888825344.0,1118875648.0,9596907520.0,1.35275900928e+11,0.0,2850816.0,7903.0,22909.0,1466878948.487
1.042,8.333,89.583,0.0,0.0,1.042,0.0,0.0,100.0,0.0,0.0,0.0,1.099,4.396,94.505,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.030,2.020,94.949,0.0,0.0,0.0,6.061,10.101,83.838,0.0,0.0,0.0,2.0,2.0,96.0,0.0,0.0,0.0,42.0,6.0,52.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,31.313,6.061,62.626,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,98.0,1.0,0.0,0.0,1.020,5.102,93.878,0.0,0.0,0.0,5.941,9.901,84.158,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.743,2.825,92.281,0.101,0.0,0.050,1892884480.0,1118875648.0,9788399616.0,1.35080349696e+11,0.0,446464.0,1194.0,4830.0,1466878949.487
9.0,11.0,80.0,0.0,0.0,0.0,3.030,2.020,94.949,0.0,0.0,0.0,5.319,4.255,90.426,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,6.061,4.040,89.899,0.0,0.0,0.0,1.980,1.980,96.040,0.0,0.0,0.0,1.020,1.020,97.959,0.0,0.0,0.0,4.082,2.041,93.878,0.0,0.0,0.0,4.0,2.0,93.0,1.0,0.0,0.0,4.040,5.051,90.909,0.0,0.0,0.0,16.327,6.122,77.551,0.0,0.0,0.0,14.141,7.071,78.788,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,8.0,1.0,91.0,0.0,0.0,0.0,6.122,2.041,91.837,0.0,0.0,0.0,2.041,2.041,95.918,0.0,0.0,0.0,2.020,3.030,94.949,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.495,2.929,92.525,0.051,0.0,0.0,1896071168.0,1118904320.0,9522978816.0,1.35342555136e+11,0.0,7499776.0,1068.0,1038.0,1466878950.486
7.447,12.766,79.787,0.0,0.0,0.0,5.102,5.102,89.796,0.0,0.0,0.0,6.122,6.122,87.755,0.0,0.0,0.0,10.101,8.081,81.818,0.0,0.0,0.0,34.653,10.891,54.455,0.0,0.0,0.0,9.0,7.0,84.0,0.0,0.0,0.0,3.960,2.970,93.069,0.0,0.0,0.0,2.041,2.041,95.918,0.0,0.0,0.0,3.061,5.102,91.837,0.0,0.0,0.0,3.061,1.020,95.918,0.0,0.0,0.0,20.202,7.071,71.717,0.0,0.0,1.010,12.121,5.051,82.828,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,3.960,3.960,92.079,0.0,0.0,0.0,1.0,4.0,85.0,9.0,0.0,1.0,26.531,8.163,65.306,0.0,0.0,0.0,2.970,2.970,94.059,0.0,0.0,0.0,6.122,1.020,92.857,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,8.038,4.702,86.704,0.455,0.0,0.101,1916698624.0,1118937088.0,9580011520.0,1.35264862208e+11,4096.0,219013120.0,8025.0,36699.0,1466878951.487
0.0,1.0,99.0,0.0,0.0,0.0,5.0,9.0,86.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,10.101,6.061,82.828,1.010,0.0,0.0,4.0,4.0,92.0,0.0,0.0,0.0,16.327,62.245,21.429,0.0,0.0,0.0,3.0,4.0,93.0,0.0,0.0,0.0,31.683,4.950,63.366,0.0,0.0,0.0,8.081,38.384,53.535,0.0,0.0,0.0,5.051,6.061,88.889,0.0,0.0,0.0,1.031,4.124,94.845,0.0,0.0,0.0,3.030,2.020,94.949,0.0,0.0,0.0,2.105,11.579,86.316,0.0,0.0,0.0,33.0,6.0,61.0,0.0,0.0,0.0,2.020,2.020,95.960,0.0,0.0,0.0,9.184,31.633,59.184,0.0,0.0,0.0,5.102,42.857,52.041,0.0,0.0,0.0,3.0,4.0,93.0,0.0,0.0,0.0,69.307,19.802,10.891,0.0,0.0,0.0,35.052,7.216,57.732,0.0,0.0,0.0,12.323,13.384,74.293,0.0,0.0,0.0,2015772672.0,1119113216.0,9679810560.0,1.35065812992e+11,0.0,2596864.0,480.0,1566.0,1466878952.487
