"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdsum",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,total -m -d -n -T --noupdate --output 4jobs_8cores.csv",,,,"Date:","25 Jun 2016 18:19:49 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"cpu8 usage",,,,,,"cpu9 usage",,,,,,"cpu10 usage",,,,,,"cpu11 usage",,,,,,"cpu12 usage",,,,,,"cpu13 usage",,,,,,"cpu14 usage",,,,,,"cpu15 usage",,,,,,"cpu16 usage",,,,,,"cpu17 usage",,,,,,"cpu18 usage",,,,,,"cpu19 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send","epoch"
0.139,0.173,99.618,0.067,0.000,0.003,0.107,0.163,99.708,0.021,0.0,0.000,0.093,0.146,99.756,0.005,0.0,0.000,0.127,0.153,99.697,0.024,0.000,0.000,0.129,0.153,99.694,0.024,0.0,0.000,0.134,0.154,99.666,0.045,0.000,0.001,0.131,0.151,99.680,0.038,0.0,0.000,0.129,0.147,99.697,0.027,0.0,0.000,0.092,0.140,99.756,0.011,0.0,0.000,0.090,0.135,99.772,0.004,0.0,0.000,0.125,0.170,99.703,0.002,0.0,0.000,0.129,0.161,99.704,0.005,0.000,0.000,0.130,0.158,99.704,0.007,0.000,0.000,0.131,0.154,99.707,0.008,0.000,0.000,0.107,0.146,99.744,0.003,0.0,0.000,0.104,0.147,99.747,0.001,0.0,0.000,0.100,0.145,99.754,0.001,0.0,0.000,0.098,0.139,99.763,0.001,0.0,0.000,0.091,0.139,99.769,0.001,0.0,0.000,0.090,0.137,99.772,0.001,0.0,0.000,0.114,0.151,99.721,0.015,0.000,0.000,1863589888.0,1099591680.0,9249738752.0,1.3566758912e+11,681.546,45875.289,0.0,0.0,1466878789.036
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1863540736.0,1099591680.0,9249742848.0,1.35667634176e+11,0.0,0.0,264.0,812.0,1466878790.037
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.100,0.100,99.800,0.0,0.0,0.0,1862844416.0,1099591680.0,9249742848.0,1.35668330496e+11,0.0,0.0,1853.0,3987.0,1466878791.037
1.0,0.0,97.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,3.0,96.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.200,0.300,99.400,0.100,0.0,0.0,1865482240.0,1099591680.0,9249742848.0,1.35665692672e+11,0.0,40960.0,2283.0,1820.0,1466878792.037
4.082,3.061,92.857,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,3.0,94.0,0.0,0.0,0.0,1.0,1.0,97.0,1.0,0.0,0.0,35.0,5.0,60.0,0.0,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,2.0,4.0,94.0,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.560,1.054,96.386,0.0,0.0,0.0,1873670144.0,1099595776.0,9275736064.0,1.35631507456e+11,0.0,270336.0,9952.0,6434.0,1466878793.037
4.082,9.184,86.735,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.825,10.309,28.866,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,30.612,4.082,65.306,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.717,1.405,93.879,0.0,0.0,0.0,1874186240.0,1099595776.0,9355153408.0,1.35551574016e+11,0.0,0.0,132.0,940.0,1466878794.037
9.091,4.040,86.869,0.0,0.0,0.0,4.167,8.333,87.500,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,5.0,93.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,4.040,1.010,94.949,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.075,4.301,94.624,0.0,0.0,0.0,6.061,18.182,74.747,1.010,0.0,0.0,0.0,2.020,97.980,0.0,0.0,0.0,13.265,5.102,81.633,0.0,0.0,0.0,44.0,3.0,53.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,2.020,96.970,0.0,0.0,0.0,6.0,2.0,92.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.690,2.824,92.385,0.050,0.0,0.050,1873272832.0,1099616256.0,9495322624.0,1.35412297728e+11,0.0,2387968.0,13470.0,21553.0,1466878795.037
2.041,4.082,92.857,0.0,0.0,1.020,34.694,12.245,53.061,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,2.020,3.030,94.949,0.0,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,4.0,6.0,90.0,0.0,0.0,0.0,5.0,2.0,93.0,0.0,0.0,0.0,1.020,0.0,98.980,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.082,3.061,92.857,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.061,12.121,81.818,0.0,0.0,0.0,8.247,10.309,81.443,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.124,10.309,85.567,0.0,0.0,0.0,3.633,3.431,92.886,0.050,0.0,0.0,1884835840.0,1100148736.0,9649094656.0,1.35246430208e+11,8192.0,135168.0,4943.0,6325.0,1466878796.037
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.083,11.458,86.458,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.030,1.010,95.960,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.051,6.061,88.889,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.0,8.421,91.579,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,81.818,14.141,4.040,0.0,0.0,0.0,4.580,2.114,93.256,0.0,0.0,0.050,1883873280.0,1100414976.0,9785380864.0,1.3511084032e+11,0.0,0.0,348.0,1338.0,1466878797.037
8.511,9.574,78.723,3.191,0.0,0.0,5.051,6.061,88.889,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.020,1.020,97.959,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.143,4.082,88.776,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,96.0,4.0,0.0,0.0,42.424,15.152,35.354,7.071,0.0,0.0,2.020,5.051,92.929,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,11.340,3.093,85.567,0.0,0.0,0.0,8.0,8.0,84.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,2.020,97.980,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.053,98.947,0.0,0.0,0.0,4.348,2.882,92.063,0.708,0.0,0.0,1881665536.0,1100972032.0,9577025536.0,1.35320846336e+11,0.0,117547008.0,1672.0,14083.0,1466878798.037
