"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdsum",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,total -m -d -n -T --noupdate --output 4jobs_20cores_sh5.csv",,,,"Date:","25 Jun 2016 18:44:28 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"cpu8 usage",,,,,,"cpu9 usage",,,,,,"cpu10 usage",,,,,,"cpu11 usage",,,,,,"cpu12 usage",,,,,,"cpu13 usage",,,,,,"cpu14 usage",,,,,,"cpu15 usage",,,,,,"cpu16 usage",,,,,,"cpu17 usage",,,,,,"cpu18 usage",,,,,,"cpu19 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","recv","send","epoch"
0.147,0.178,99.605,0.067,0.000,0.003,0.115,0.167,99.697,0.021,0.0,0.000,0.100,0.151,99.744,0.005,0.0,0.000,0.133,0.156,99.686,0.024,0.000,0.000,0.136,0.156,99.683,0.024,0.0,0.000,0.142,0.158,99.654,0.045,0.000,0.001,0.138,0.154,99.670,0.037,0.0,0.000,0.136,0.150,99.686,0.027,0.0,0.000,0.099,0.144,99.746,0.011,0.0,0.000,0.097,0.139,99.760,0.004,0.0,0.000,0.133,0.175,99.690,0.002,0.0,0.000,0.137,0.165,99.692,0.005,0.000,0.000,0.137,0.161,99.694,0.008,0.000,0.000,0.138,0.158,99.695,0.008,0.000,0.000,0.114,0.150,99.733,0.003,0.0,0.000,0.112,0.151,99.735,0.001,0.0,0.000,0.107,0.149,99.744,0.001,0.0,0.000,0.105,0.143,99.752,0.001,0.0,0.000,0.098,0.143,99.758,0.001,0.0,0.000,0.098,0.140,99.760,0.001,0.0,0.000,0.121,0.154,99.709,0.015,0.000,0.000,1886003200.0,1122238464.0,9252384768.0,1.35619883008e+11,681.110,49939.002,0.0,0.0,1466880268.712
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.020,97.980,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.100,99.900,0.0,0.0,0.0,1885859840.0,1122238464.0,9252388864.0,1.35620022272e+11,0.0,0.0,330.0,908.0,1466880269.713
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1885859840.0,1122238464.0,9252388864.0,1.35620022272e+11,0.0,0.0,132.0,404.0,1466880270.713
0.0,0.0,99.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,0.990,3.960,95.050,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.980,0.990,97.030,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.980,0.990,97.030,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.450,0.551,98.999,0.0,0.0,0.0,1886576640.0,1122238464.0,9252401152.0,1.35619293184e+11,0.0,278528.0,5128.0,3848.0,1466880271.713
1.053,6.316,92.632,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.383,13.830,79.787,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,71.429,10.204,18.367,0.0,0.0,0.0,3.030,4.040,92.929,0.0,0.0,0.0,1.020,3.061,95.918,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,6.061,1.010,92.929,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.534,1.914,93.552,0.0,0.0,0.0,1892409344.0,1122238464.0,9308819456.0,1.35557042176e+11,0.0,0.0,264.0,1134.0,1466880272.713
1.053,4.211,94.737,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.071,17.172,75.758,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,52.0,8.0,40.0,0.0,0.0,0.0,2.970,0.0,97.030,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,24.0,2.0,74.0,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.186,2.062,91.753,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.776,1.659,93.565,0.0,0.0,0.0,1893761024.0,1122238464.0,9382703104.0,1.35481806848e+11,0.0,0.0,198.0,404.0,1466880273.713
2.128,5.319,91.489,1.064,0.0,0.0,3.0,1.0,96.0,0.0,0.0,0.0,0.0,2.062,97.938,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,7.0,89.0,0.0,0.0,0.0,3.0,12.0,85.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,9.091,89.899,0.0,0.0,0.0,2.062,13.402,84.536,0.0,0.0,0.0,33.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.020,1.010,96.970,0.0,0.0,0.0,9.278,2.062,88.660,0.0,0.0,0.0,1.980,1.980,96.040,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.073,2.771,94.005,0.151,0.0,0.0,1894334464.0,1122258944.0,9554108416.0,1.35309807616e+11,0.0,2736128.0,1360.0,18163.0,1466880274.713
1.010,3.030,94.949,1.010,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.093,8.247,88.660,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,1.010,96.970,1.010,0.0,0.0,1.010,3.030,95.960,0.0,0.0,0.0,0.990,3.960,95.050,0.0,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,7.071,20.202,72.727,0.0,0.0,0.0,0.0,1.020,98.980,0.0,0.0,0.0,4.040,10.101,85.859,0.0,0.0,0.0,5.0,11.0,84.0,0.0,0.0,0.0,6.0,7.0,87.0,0.0,0.0,0.0,2.041,11.224,86.735,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.662,4.131,94.156,0.050,0.0,0.0,1892552704.0,1122275328.0,9412767744.0,1.35452913664e+11,0.0,6254592.0,132.0,1058.0,1466880275.713
4.082,8.163,87.755,0.0,0.0,0.0,9.0,5.0,86.0,0.0,0.0,0.0,1.010,2.020,96.970,0.0,0.0,0.0,4.950,2.970,92.079,0.0,0.0,0.0,1.031,0.0,98.969,0.0,0.0,0.0,0.0,2.020,97.980,0.0,0.0,0.0,2.0,2.0,96.0,0.0,0.0,0.0,12.0,6.0,82.0,0.0,0.0,0.0,14.851,4.950,80.198,0.0,0.0,0.0,3.030,4.040,92.929,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,1.020,98.980,0.0,0.0,0.0,2.020,4.040,93.939,0.0,0.0,0.0,0.0,1.031,98.969,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,2.723,2.421,94.856,0.0,0.0,0.0,1900294144.0,1122275328.0,9413206016.0,1.35444733952e+11,0.0,77824.0,672.0,670.0,1466880276.713
1.042,33.333,65.625,0.0,0.0,0.0,1.980,34.653,63.366,0.0,0.0,0.0,3.125,37.500,59.375,0.0,0.0,0.0,0.0,32.323,67.677,0.0,0.0,0.0,5.051,30.303,64.646,0.0,0.0,0.0,4.040,33.333,62.626,0.0,0.0,0.0,1.0,34.0,65.0,0.0,0.0,0.0,1.0,33.0,66.0,0.0,0.0,0.0,4.082,29.592,66.327,0.0,0.0,0.0,26.0,44.0,30.0,0.0,0.0,0.0,1.031,34.021,64.948,0.0,0.0,0.0,1.0,34.0,65.0,0.0,0.0,0.0,1.010,35.354,63.636,0.0,0.0,0.0,1.0,33.0,66.0,0.0,0.0,0.0,1.020,37.755,55.102,5.102,0.0,1.020,2.0,35.0,63.0,0.0,0.0,0.0,2.0,31.0,67.0,0.0,0.0,0.0,2.020,31.313,66.667,0.0,0.0,0.0,1.010,34.343,64.646,0.0,0.0,0.0,1.0,29.0,70.0,0.0,0.0,0.0,3.035,33.789,62.873,0.253,0.0,0.051,1995853824.0,1122275328.0,9417846784.0,1.35344533504e+11,0.0,112201728.0,1586.0,21642.0,1466880277.713
